no,queryPattern,queryName,lambdaFunctionName,sourceCodeFunctionName,queryAlias,fullSQL,shortSQL,count
11,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_1," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/2c516452-2fd3-431b-a76b-1e2f8001fe54/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",9
12,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_2," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/a26078eb-91cb-4ce2-9223-0456dc1c83d0/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",7
13,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_3," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/4fab0e00-449b-4952-a6f0-4284dfcb93ad/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",3
14,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_4," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/2a11722a-1c38-47bf-a373-4c3219e0010e/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",3
15,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_5," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/7924b134-3b7b-4748-8f28-3f622f92a988/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",3
16,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_6," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'fe3a5178-5406-4cc7-b331-b5c876448954' AND l.couponMasterId = 'fe3a5178-5406-4cc7-b331-b5c876448954' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/5f8fc2ef-d096-4411-a467-0465652d8f76/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = 'fe3a5178-5406-4cc7-b331-b5c876448954' AND l.couponMasterId = 'fe3a5178-5406-4cc7-b331-b5c876448954' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",3
17,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_7," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/3eea8fb9-4f66-473c-98fa-a43b0dedb892/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",2
18,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_8," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/d047cea4-146c-4b28-afa6-b6b1bc68b9ae/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",2
19,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_9," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/6b3135e4-c4b7-4f7c-894a-85c9f8d73e17/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",2
20,Q2,Display Log Csv,prd-coupon-InvokeCouponDisplayLogCsvUrl-function,displayedLogCsvSql,Q2_10," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/e259cfba-90b9-44a2-9409-dcb9479e35f7/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," _SAME_ AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF ",2
21,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_1," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 "," _SAME_ AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 ",42
22,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_2," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = 'da7b9138-b61b-4623-a016-9e6c381f6faf' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'da7b9138-b61b-4623-a016-9e6c381f6faf' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 "," _SAME_ AND l.couponMasterId = 'da7b9138-b61b-4623-a016-9e6c381f6faf' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'da7b9138-b61b-4623-a016-9e6c381f6faf' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 ",41
23,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_3," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 "," _SAME_ AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 ",39
24,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_4," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND l.couponCode LIKE '%tokyo-sento%' AND l.type IN ('','','used','') ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 "," _SAME_ AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND l.couponCode LIKE '%tokyo-sento%' AND l.type IN ('','','used','') ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 ",35
25,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_5," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = 'fcb6da48-238c-48d9-99a2-2b20ae643c8b' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fcb6da48-238c-48d9-99a2-2b20ae643c8b' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 "," _SAME_ AND l.couponMasterId = 'fcb6da48-238c-48d9-99a2-2b20ae643c8b' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fcb6da48-238c-48d9-99a2-2b20ae643c8b' ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 0 ",23
26,Q3,Usage Log Json,prd-coupon-InvokeCouponUsageLog-function,usageLogSql,Q3_6," SELECT l.couponId AS ""クーポン交換ID"", o.name AS ""組織名"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.url AS ""消し込みURL"", l.barcode AS ""バーコード番号"", CASE l.type WHEN 'issued' THEN '発行済み' WHEN 'used' THEN '使用済み' ELSE 'キャンセル' END AS ""ステータス"", to_char(TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second', 'YYYY-MM-DD""T""HH24:MI:SS.MS""Z""') AS ""日時"", o2.name AS ""利用店舗"", l.customerShopCode AS ""店舗コード"", l.memberShopCode AS ""加盟店コード"", l.terminalNumber AS ""端末コード"", l.operateFrom AS ""操作元"", l.couponMasterId AS ""クーポンマスタID"", l.userId AS ""ユーザーID"", l.userName AS ""ユーザー名"" FROM coupon_logs l JOIN organization o ON o.resourceId = l.organizationId LEFT JOIN organization o2 ON o2.resourceId = l.usedShopId WHERE l.type <> 'displayed' AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND l.couponCode LIKE '%tokyo-sento%' AND l.type IN ('','','used','') ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 100 "," _SAME_ AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND NOT EXISTS ( SELECT 1 FROM coupon_logs AS l2 WHERE l.couponId = l2.couponId AND l2.type <> 'displayed' AND l.createAtMillis < l2.createAtMillis ) AND l.couponMasterId = 'fb00bd8f-867e-4fdb-a6f7-f531a116075f' AND l.couponCode LIKE '%tokyo-sento%' AND l.type IN ('','','used','') ORDER BY l.couponName, l.barcode, l.couponId, l.createAtMillis, l.type, o.name LIMIT 100 OFFSET 100 ",19
